bain_id,self_ids_id__ciq_,self_ids_id__cb_,self_ids_id__zi_,self_ids_id__bq_,self_firmo_name___,self_firmo_webpage___,self_sector_sector___,self_sector_industry___,self_sector_industryGroup___,self_sector_subIndustry___,self_firmo_description___,self_financials_revenue___,Revenue_Range
11920697,,,431187043,,Neurologia Infantile,neurologiainfantile.it,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,1437413.00794521,Revenue: 1M - 5M
11920881,,,431186615,,MK - mont illuminations,mkmont.cz,Consumer,Household Durables,Consumer Durables & Apparel,Household Durables - Unspecified,,1066028.34575343,Revenue: 1M - 5M
11921777,,,431019637,,Schützenverein Kirchberg,sv-kirchberg.de,Consumer,"Hotels, Restaurants & Leisure",Consumer Services,Leisure Facilities,,3547676.95643836,Revenue: 1M - 5M
11921975,,,431044636,,Ottmar Mayan,mayan.de,Business Services,"PR, Marketing & Advertising",Professional Services,"PR, Marketing & Advertising - Unspecified",,4459340.03917808,Revenue: 1M - 5M
11922226,,,546929420,,Aerosol Io,aerosol.io,Technology,Consumer and other Software,Software,Software - Unspecified,,3212613.53260274,Revenue: 1M - 5M
11923127,,,37295025,,Dream Match Making,mytruesoul.com,Industrials,Construction Materials,Construction,Construction Materials - Unspecified,,2904791.03753425,Revenue: 1M - 5M
11923194,,,532766557,,Studio Medico Palermo,studiomedicopalermo.it,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,3809189.87260274,Revenue: 1M - 5M
11923432,,,532746189,,Ever,everrealizacoes.com.br,Real Estate,Real Estate Commercial,Real Estate,Real Estate Commercial - Unspecified,,4956941.00465753,Revenue: 1M - 5M
11923712,,,533615498,,Valdisangro Verniciature,vdsverniciature.it,Consumer,"Textiles, Apparel & Luxury Goods",Consumer Durables & Apparel,Accessories,,4131540.8630137,Revenue: 1M - 5M
11923741,,,429757629,,Schoonenberg Re-integratie,re-integratie.nu,Business Services,HR & Recruitment Consulting,Professional Services,HR & Recruitment Consulting,,3270727.5139726,Revenue: 1M - 5M
11924823,,,429949355,,Kinder Und Jugendsportschule NRW,kjsnrw.de,Consumer,"Hotels, Restaurants & Leisure",Consumer Services,Leisure Facilities,,1081464.8720548,Revenue: 1M - 5M
11924851,,,430000465,,H&U Scheffler,hu-scheffler-gmbh.de,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,3039179.61945206,Revenue: 1M - 5M
11925092,,,411621563,,TriState Landscaping,tristatelandscaping.com,Consumer,Diversified Consumer Services,Consumer Services,Home Services,,1035155.29315069,Revenue: 1M - 5M
11926514,,,372047221,,Doug Goehring,douggoehring.com,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,1181348.27753425,Revenue: 1M - 5M
11927381,,,460490878,,MentoringPeru,mentoringperu.com,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,3830074.58465753,Revenue: 1M - 5M
11928375,,,459822578,,OrangeLife Healthcare,orangelife.co.in,Healthcare,Physician Groups,"Healthcare Provider, Facilities & Services",Clinics (Specialty Diagnosis),,3782856.97479452,Revenue: 1M - 5M
11933656,,,460499322,,EF Valves,efvalves.se,Industrials,Air Freight & Logistics,Transportation,Air Freight & Logistics,,3184464.57287671,Revenue: 1M - 5M
11933700,,,460617285,,ALT Technologies,alt-tech.com,Media & Telecommunications,Network Service Providers,Telecommunication,Integrated Network Service Providers,,3590354.41150685,Revenue: 1M - 5M
11934588,,,426445851,,Bodenleger Fröse,bodenleger-froese.de,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,1084188.96493151,Revenue: 1M - 5M
11936242,,,372530564,,Asesorias y Servicios Pyme,asesoriaspyme.cl,Business Services,Finance & Accounting,BPO,Finance & Accounting,,4597360.74493151,Revenue: 1M - 5M
11937155,,,447018807,,Walter Cowen,waltercowenandco.com,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,1246726.50657534,Revenue: 1M - 5M
11938319,,,430845238,,Ludwar Elektrobau,ludwar-elektrobau.de,Business Services,HR & Recruitment Consulting,Professional Services,HR & Recruitment Consulting,,4194194.99917808,Revenue: 1M - 5M
11938754,,,455720902,,Centre Médical Laval GMF,centremedlaval.ca,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,4600992.86876712,Revenue: 1M - 5M
11939489,,,431376216,,Reformhaus Seefeld,strozzis.ch,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,1054223.94328767,Revenue: 1M - 5M
11939501,,,431382635,,Thomas Bandt,th-bandt.com,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,1075108.65534247,Revenue: 1M - 5M
11939873,,,430589823,,Gasthaus Altes Haus,alteshaus-sanktarnual.de,Consumer,"Hotels, Restaurants & Leisure",Consumer Services,Restaurants (Full Service),,1431964.82219178,Revenue: 1M - 5M
11940333,,,535326631,,V.O.F. Avanti Mode,avantimode.nl,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,3807373.81068493,Revenue: 1M - 5M
11941897,,,355436880,,Hotel Le Cantlie Suites,hotelcantlie.com,Consumer,"Hotels, Restaurants & Leisure",Consumer Services,Hotels & Resorts,,4078875.06739726,Revenue: 1M - 5M
11945039,,,460735756,,OpenOffice,openoffice.cz,Consumer,Diversified Consumer Services,Consumer Services,Diversified Consumer Services - Unspecified,,4543786.91835616,Revenue: 1M - 5M
11945258,,,355058557,,Mak2com,mak2com.com,Business Services,"PR, Marketing & Advertising",Professional Services,"PR, Marketing & Advertising - Unspecified",,1086913.05780822,Revenue: 1M - 5M
11947653,,,372573776,,HD Solutions,hd-solutions.de,Technology,Consumer and other Software,Software,Software - Unspecified,,4447535.63671233,Revenue: 1M - 5M
11950600,,,426149210,,Diotti Spa,diotti.it,Business Services,Waste Management,Facility Management,Integrated Waste Management,,3805557.74876712,Revenue: 1M - 5M
11952408,,,356484295,,Traders' Leadership Council,tradersleadershipcouncil.com,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,4657290.78821918,Revenue: 1M - 5M
11957259,,,482311506,,U.S. Services,usservicescontractor.com,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,1042419.54082192,Revenue: 1M - 5M
11957757,,,468469569,,WUXI KAILAI BIOTECHNOLOGY,teamburkart.com,Healthcare,Pharma & Biotech Products,Pharmaceuticals & Biotechnology,Pharmaceuticals & Biotechnology - Unspecified,,3242578.55424658,Revenue: 1M - 5M
11958887,,,528144482,,Kwik Services Heating & Air,kwikserviceshvac.com,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,1056040.00520548,Revenue: 1M - 5M
11959848,,,551350260,,Cassie Nordgren,cassienordgren.com,Consumer,"Hotels, Restaurants & Leisure",Consumer Services,Leisure Facilities,,1817877.97972603,Revenue: 1M - 5M
11960357,,,397359959,,Focus Footage,focusfootage.com,Media & Telecommunications,Entertainment,Media,TV Production & Broadcast,,4445719.57479452,Revenue: 1M - 5M
11961379,,,374923237,,S Engineering Services & Solutions,essengineering.com.au,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,3394219.72438356,Revenue: 1M - 5M
11961788,,,556080332,,Vendée Isolation,vendee-isolation.fr,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,1037879.3860274,Revenue: 1M - 5M
11962116,,,546977510,,Pelzer Do Brasil,pelzerbrasil.com.br,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,2645094.18328767,Revenue: 1M - 5M
11964612,,,557741937,,Perusahaan Daerah Bhukti Mukti Bhakti,pdbmbbangli.co.id,Energy & Natural Resources,"Oil, Gas & Consumable Fuels",Energy,"Oil, Gas & Consumable Fuels - Unspecified",,1079648.81013699,Revenue: 1M - 5M
11966538,,,532382642,,Second House Rehabilitacion Sl,secondhouse.es,Real Estate,Real Estate Commercial,Real Estate,Real Estate Commercial - Unspecified,,4790771.33917808,Revenue: 1M - 5M
11968160,,,411545903,,"Sprecher, Averum J",sprecherlaw.net,Business Services,Legal services,Professional Services,Legal services,,1023350.89068493,Revenue: 1M - 5M
11968311,,,430424109,,PlusVikar ApS,plusvikar.dk,Business Services,HR & Recruitment Consulting,Professional Services,HR & Recruitment Consulting,,1024258.92164384,Revenue: 1M - 5M
11969582,,,431560945,,saskia richter Marketing Consulting,saskia-richter.com,Business Services,"PR, Marketing & Advertising",Professional Services,"PR, Marketing & Advertising - Unspecified",,3488654.94410959,Revenue: 1M - 5M
11975434,,,369417850,,ReturnX,ayagasha.com,Consumer,Diversified Consumer Services,Consumer Services,Personal Services,,3179924.41808219,Revenue: 1M - 5M
11979405,,,474382074,,Lit Living,litliving.com,Business Services,"PR, Marketing & Advertising",Professional Services,"PR, Marketing & Advertising - Unspecified",,4219619.8660274,Revenue: 1M - 5M
11980578,,,371521848,,Intercorp Consulting,intercorpconsulting.com,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,3664812.95013699,Revenue: 1M - 5M
11985194,,,426228300,,Tjenno Handy Reparatur,tjenno.de,Consumer,Diversified Consumer Services,Consumer Services,Diversified Consumer Services - Unspecified,,3794661.37726027,Revenue: 1M - 5M
11986884,,,410335621,,Red River Cruise,redrivercruise.com,Consumer,"Hotels, Restaurants & Leisure",Consumer Services,Travel Agencies & Operators,,1043327.57178082,Revenue: 1M - 5M
11987531,,,459873812,,Scholarship Shepherd,scholarshipshepherd.com,Consumer,Education Services,Consumer Services,Tertiary Education ,,4941504.47835616,Revenue: 1M - 5M
11987663,,,459754101,,Septena Consulting Group,septena.com,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,3379691.2290411,Revenue: 1M - 5M
11988903,,,348317130,,Pam Killeen Site,pamkilleen.com,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,3574917.88520548,Revenue: 1M - 5M
11990143,,,456573705,,Mysite,hammerstonestudios.com,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,1603582.67342466,Revenue: 1M - 5M
11990565,,,456438153,,Clusterinsights,relevante.me,Media & Telecommunications,Media & Publishing,Media,B2B Publishing,,3574009.85424657,Revenue: 1M - 5M
11992046,,,532995490,,Lopra Asesores,lopra.es,Business Services,HR & Recruitment Consulting,Professional Services,HR & Recruitment Consulting,,3500459.34657534,Revenue: 1M - 5M
11993286,,,542351381,,Display Style,displaystyle.com.br,Media & Telecommunications,Media & Publishing,Media,Printing Services,,3639388.08328767,Revenue: 1M - 5M
11997353,,,466548704,,Perla di Martina Cristiano,perladanza.it,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,1066936.37671233,Revenue: 1M - 5M
11999332,,,452553744,,conservationedge.com,conservationedge.com,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,2034897.37890411,Revenue: 1M - 5M
12003130,,,466836692,,Zhuzhou ZUANLI FENYE Industry Co.,zzzuanli.com,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,4578292.09479452,Revenue: 1M - 5M
12003156,,,466890859,,WEIXI QUANQIU Co.,giftzone.cn,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,4339479.95260274,Revenue: 1M - 5M
12003518,,,528388349,,"Hughes Plumbing, Heating, Air Conditioning",hughesplumbinghvac.com,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,1020626.79780822,Revenue: 1M - 5M
12005476,,,397634462,,Brewing,beyondbrewing.co,Consumer,Food Products,"Food, Beverage & Tobacco",Food Products - Other,,4090679.46986301,Revenue: 1M - 5M
12010332,,,430256067,,RE/ MAX Immobilien Kontor,remax-kontor.de,Real Estate,Real Estate Commercial,Real Estate,Real Estate Commercial - Unspecified,,1180440.24657534,Revenue: 1M - 5M
12010920,,,425341576,,Bloomoon,bloomoon.eu,Financial Services,Unspecified,Banks,Banks - Unspecified,,3871844.00876712,Revenue: 1M - 5M
12011746,,,465947488,,Hunan CHENGSHANG Enterprise SHANGZHANG Management Advisor Co.,zhuizhai110.com,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,3676617.35260274,Revenue: 1M - 5M
12012189,,,410274997,,A&G Solutions,remodelingtricities.com,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,1215853.4539726,Revenue: 1M - 5M
12012237,,,410416233,,CLICKN'GOPRINT,clickngoprint.com,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,3428724.90082192,Revenue: 1M - 5M
12015502,,,451025230,,Beyond Appearance Skincare,beyondappearanceskincare.com,Consumer,Diversified Consumer Services,Consumer Services,Personal Services,,1045143.63369863,Revenue: 1M - 5M
12016668,,,370217032,,Renu Migration Services,renumigrationservices.com,Business Services,Legal services,Professional Services,Legal services,,4585556.34246575,Revenue: 1M - 5M
12018447,,,430436954,,Ritz & Partner - Steuerberater,ritzundpartner.de,Business Services,Finance & Accounting,BPO,Finance & Accounting,,1028799.07643836,Revenue: 1M - 5M
12021468,,,459433925,,Xtech Pro Technologies Private,xtechpro.in,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,3438713.24136986,Revenue: 1M - 5M
12021550,,,459376755,,CHIC SYMPATHIQUE,chicsympathique.com,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,3419644.59123288,Revenue: 1M - 5M
12021968,,,459590338,,Santiago Tour Romania,rumania-viajes.es,Consumer,"Hotels, Restaurants & Leisure",Consumer Services,Travel Agencies & Operators,,4299526.59041096,Revenue: 1M - 5M
12022812,,,531832810,,Air Fitness,airfitness.co.nz,Consumer,"Hotels, Restaurants & Leisure",Consumer Services,Leisure Facilities,,3416920.49835616,Revenue: 1M - 5M
12025751,,,535451239,,Masha Ru,masharu.nl,Business Services,Professional Services - Other,Professional Services,Professional Services - Other,,1040603.47890411,Revenue: 1M - 5M
12026783,,,430561699,,Jägergrill,jaegergrill-nuernberg.de,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,3240762.49232877,Revenue: 1M - 5M
12030920,,,465356785,,Whitefalk Films,whitefalkfilms.com,Media & Telecommunications,Entertainment,Media,TV Production & Broadcast,,2519785.9109589,Revenue: 1M - 5M
12033678,,,384366001,,Commerce Building Services,commercebuilding.com.au,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,4540154.79452055,Revenue: 1M - 5M
12038802,,,430656651,,Kärra Kroppsvård,karrakroppsvard.se,Consumer,Diversified Consumer Services,Consumer Services,Personal Services,,1007914.36438356,Revenue: 1M - 5M
12038975,,,551638710,,GOGH Communications,goghcommunications.com,Media & Telecommunications,Network Service Providers,Telecommunication,Wireless Network Operations,,4068886.72684932,Revenue: 1M - 5M
12039714,,,533778817,,Campo Marzio Madrid,campomarziomadrid.es,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,3592170.47342466,Revenue: 1M - 5M
12042381,,,531984770,,Emergency Plumber Toronto,emergencyplumber-toronto.com,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,1057856.06712329,Revenue: 1M - 5M
12042919,,,532532652,,Haarcult Petra Hein Team,haarcult.co.at,Consumer,Diversified Consumer Services,Consumer Services,Personal Services,,4058898.38630137,Revenue: 1M - 5M
12044700,,,359414262,,blackson.com,blackson.com,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,4079783.09835616,Revenue: 1M - 5M
11921988,,,546875554,,摩讯国际,motion-talent.com,Technology,Horizontal Application Software,Software,HR & Workforce Management Software,,5776892.96054795,Revenue: 5M - 10M
11934730,,,426345107,,Alternativa Kliniken,alternativakliniken.se,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,7622919.9,Revenue: 5M - 10M
11954976,,,347742180,,Royal Shield,royalshieldmauritius.com,Financial Services,Insurance,Insurance,Insurance - Unspecified,,5340130.06931507,Revenue: 5M - 10M
11956917,,,482617544,,Gateway EMS Training,gatewayems.com,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,8667155.50273973,Revenue: 5M - 10M
11981925,,,410689678,,3CB ENTERPRISES,3cbenterprises.com,Business Services,Document Management & Storage,Facility Management,Document Management & Storage,,6132841.09643836,Revenue: 5M - 10M
11993322,,,546722589,,Shgardi,shgardi.app,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,5477242.74410959,Revenue: 5M - 10M
11994464,,,429694219,,Color Solution,crcolorsolution.com,Media & Telecommunications,Media & Publishing,Media,Printing Services,,5664297.12164384,Revenue: 5M - 10M
12021582,,,459467239,,Kuya,kuyas.com.tr,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,8699844.61726027,Revenue: 5M - 10M
12026621,,,430603037,,Berkhout tegels en sanitair,berkhouttegelsensanitair.nl,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,5317429.29534247,Revenue: 5M - 10M
12053848,,,467855316,,GET Technology,get.ba,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,5204833.45643836,Revenue: 5M - 10M
12054066,,,468859896,,Easly,easly.ca,Consumer,"Hotels, Restaurants & Leisure",Consumer Services,Restaurants (Full Service),,7054492.51972603,Revenue: 5M - 10M
12063295,,,411161898,,Haruko Foto,harukopix.com,Consumer,Diversified Consumer Services,Consumer Services,Personal Services,,5865879.99452055,Revenue: 5M - 10M
24514476,109549137,,,,W. Bosch Gmbh + Co. Kg Papier- Und Folienwerke,UNKNOWN,Industrials,Packaging,Industrial Goods,Paper Packaging,,7282850,Revenue: 5M - 10M
11749960,,,531922124,,CIA - Agricoltori Italiani Treviso,ciatreviso.it,Industrials,Machinery & Equipment,Industrial Goods,Machinery & Equipment - Unspecified,,5615263.44986301,Revenue: 5M - 10M
11767767,,,372405606,,Smartlounge,smartlounge.be,Media & Telecommunications,Network Service Providers,Telecommunication,Integrated Network Service Providers,,6930092.27835616,Revenue: 5M - 10M
11777405,,,528028854,,Premier Oceanside Real Estate,premieroceansiderealestate.com,Real Estate,Real Estate Commercial,Real Estate,Real Estate Commercial - Unspecified,,5053192.28630137,Revenue: 5M - 10M
11798617,,,538200784,,International Visual Marketing,internationalvisualmarketing.com,Business Services,"PR, Marketing & Advertising",Professional Services,"PR, Marketing & Advertising - Unspecified",,5555333.40657534,Revenue: 5M - 10M
11802591,,,402559280,,U S BIOTECH,usbiotech.net,Healthcare,Pharma & Biotech Products,Pharmaceuticals & Biotechnology,Pharmaceuticals & Biotechnology - Unspecified,,6209115.6969863,Revenue: 5M - 10M
11820466,,,359542564,,Dan McCulloch Sales Representative,danmcculloch.com,Real Estate,Real Estate Commercial,Real Estate,Real Estate Commercial - Unspecified,,5508115.79671233,Revenue: 5M - 10M
11820547,,,430028662,,Indian Curry Heidelberg,indiancurry-heidelberg.de,Consumer,"Hotels, Restaurants & Leisure",Consumer Services,Restaurants (Full Service),,5172144.34191781,Revenue: 5M - 10M
11844007,,,419201924,,Kafei8 Virtual,kafei8.net,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,7516680.27780822,Revenue: 5M - 10M
11850555,,,372816088,,Laura Visual Communication,lauraandresen.no,Media & Telecommunications,Network Service Providers,Telecommunication,Integrated Network Service Providers,,5443645.59863014,Revenue: 5M - 10M
11850891,,,372589652,,Digital Documentation Systems,digitaldocsys.com,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,7433141.42958904,Revenue: 5M - 10M
11854650,,,372683832,,Vaxa,vaxa.es,Financial Services,Capital Markets,Diversified Financials,Investment Banking,,5519012.16821918,Revenue: 5M - 10M
11862892,,,410029950,,Flowers,flowersathome.nl,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,5396427.98876712,Revenue: 5M - 10M
11872965,,,460026895,,Kuantus Health Economics,kuantus.com,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,6115588.50821918,Revenue: 5M - 10M
11883263,,,454810545,,Ocean City Real Estate,oceancitymdrealestatesales.com,Real Estate,Real Estate Commercial,Real Estate,Real Estate Commercial - Unspecified,,7572978.19726027,Revenue: 5M - 10M
19353467,,,419458059,,Real Estate Fund Administration,realestatefundadministration.com,Real Estate,Real Estate Commercial,Real Estate,Real Estate Commercial - Unspecified,,7027251.5909589,Revenue: 5M - 10M
19361698,,,372871392,,Micro Signal Polska sp. z o.o,msp.com.pl,Consumer,Diversified Consumer Services,Consumer Services,Diversified Consumer Services - Unspecified,,7520312.40164384,Revenue: 5M - 10M
19375624,,,461624858,,Chófer de Lujo,choferdelujo.com,Real Estate,Real Estate Commercial,Real Estate,Real Estate Commercial - Unspecified,,5556241.43753425,Revenue: 5M - 10M
19380394,,,411228846,,Massage By Valentine,massagebyvalentine.com,Consumer,"Hotels, Restaurants & Leisure",Consumer Services,Leisure Facilities,,5669745.30739726,Revenue: 5M - 10M
19391656,,,372789983,,LIFE+ reclaim,reclaim.gr,Business Services,Waste Management,Facility Management,Integrated Waste Management,,7614747.62136986,Revenue: 5M - 10M
19410580,,,424664674,,MD Real Estate Advisors,mdrea.com,Real Estate,Real Estate Commercial,Real Estate,Real Estate Commercial - Unspecified,,5793237.51780822,Revenue: 5M - 10M
19424582,,,372741037,,Medscheme Namibia (Pty,medscheme.com.na,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,9951111.27863014,Revenue: 5M - 10M
19427452,,,40354475,,Pixy 103,pixy103.com,Consumer,Diversified Consumer Services,Consumer Services,Personal Services,,6786623.38684932,Revenue: 5M - 10M
19452558,,,507426211,,Freelance jazz musician/Bandleader/Private instructor,christopherhodges.com,Media & Telecommunications,Entertainment,Media,Music,,9843055.59452055,Revenue: 5M - 10M
19453549,,,472582527,,SIR KETUMILE MASIRE TEACHING HOSPITAL,professionalads.co.za,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,6275401.9569863,Revenue: 5M - 10M
19454718,,,466203025,,Weihai ZENGHONG Fishing gear Co.,zenghong.com.cn,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,7043596.14821918,Revenue: 5M - 10M
4354853,,,431094591,,Werner Schuster,edv-schuster.de,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,5499943.51808219,Revenue: 5M - 10M
4361235,,,533257351,,BMW Papadopoulos,bmw-papadopoulos.gr,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,5172144.34191781,Revenue: 5M - 10M
4371456,222767567,,,,Eguiber Ingenieria Y Suministros Tecnicos Sa,UNKNOWN,Industrials,Trading Companies & Distributors,Industrial Goods,Trading Companies & Distributors,,5130904,Revenue: 5M - 10M
4371820,223603253,,,,Nedremarka Eiendom AS,UNKNOWN,Real Estate,UNKNOWN,Real Estate,UNKNOWN,,6926995.73788364,Revenue: 5M - 10M
4379787,,,547127503,,Apetito Hfs,apetito-hfs.ca,Consumer,Food Products,"Food, Beverage & Tobacco",Food Products - Other,,6596844.91643836,Revenue: 5M - 10M
4460449,,,355666378,,Ambient Servei de Control de Plagues,ambientservei.com,Business Services,Waste Management,Facility Management,Integrated Waste Management,,5120386.57726027,Revenue: 5M - 10M
4468395,,,2917346,,Ashmont Engraving,ashmontengraving.com,Media & Telecommunications,Media & Publishing,Media,Printing Services,,6246344.96630137,Revenue: 5M - 10M
4489489,,,410628353,,Nashville Outlaws,nashvilleoutlaws.com,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,5535356.72547945,Revenue: 5M - 10M
4496319,,,461162017,,L'Audriane,laudriane.be,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,5752376.12465753,Revenue: 5M - 10M
4501947,,,430169249,,ПТМК,ptmk.ru,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,5864971.96356164,Revenue: 5M - 10M
18954100,222645786,,,,First Priorities Ppp Health Services Limited,UNKNOWN,Industrials,Construction & Engineering,Construction,Construction & Engineering - Unspecified,,7611039.34318996,Revenue: 5M - 10M
17642919,,,507343488,,HEAVEN,tumblr.com,Media & Telecommunications,Live & Location-Based Entertainment,Media,"Cinemas, Concerts & Theaters",,6860173.89452055,Revenue: 5M - 10M
17644625,,,371606058,,The Lazy T B and B,lazytbandb.com,Consumer,"Hotels, Restaurants & Leisure",Consumer Services,Hotels & Resorts,,5247510.91150685,Revenue: 5M - 10M
17645771,,,408574597,,Etüd Mimarlk,etudmimarlik.com,Industrials,Construction & Engineering,Construction,Construction & Engineering - Unspecified,,5063180.62684932,Revenue: 5M - 10M
17683537,,,426058175,,COMERCIAL ARQUÉ,arque.com,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,7553001.51616438,Revenue: 5M - 10M
17683587,,,426114809,,Zielona Sceneria Pracownia Architektury Krajobrazu Katarzyna,zielona-sceneria.pl,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,9131159.32273973,Revenue: 5M - 10M
17710351,,,547263432,,Mercatalyst,mercatalyst.com,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,9772229.17972603,Revenue: 5M - 10M
17735627,,,466656202,,Branndi,branndi.com,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,6028417.53616438,Revenue: 5M - 10M
24136350,541399246,,,262821610,Pjp Health Agency Inc.,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,8863772.78829789,Revenue: 5M - 10M
24237251,556542444,,42620030,,Fundacion Ramon Areces,fundacionareces.es,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,5139455.22739726,Revenue: 5M - 10M
12411851,,,426539142,,BSB Steuerungsbau,bsb-sonnenhof.de,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,6301734.85479452,Revenue: 5M - 10M
12419277,,,347112698,,Riverdale Bambino,baberuthonline.com,Consumer,"Hotels, Restaurants & Leisure",Consumer Services,Restaurants (Full Service),,5705158.51479452,Revenue: 5M - 10M
12463099,,,466249441,,GCG architectes,gcg.archi,Industrials,Construction & Engineering,Construction,Construction & Engineering - Unspecified,,6757566.39616438,Revenue: 5M - 10M
13739902,556771484,,,,Polish Dairy Spolka Z Ograniczona Odpowiedzialnoscia,polishdairy.pl,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,9228831,Revenue: 5M - 10M
13759555,182121990,,,,Aertronica Srl,UNKNOWN,Industrials,Trading Companies & Distributors,Industrial Goods,Trading Companies & Distributors,,6088086,Revenue: 5M - 10M
2608998,,,466359236,,Construction eng. JIAYING Industry Business affairs service,yinlongjian.com.cn,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,6333515.93835616,Revenue: 5M - 10M
2610006,,,372755814,,CLC Arquitectura,clcarq.com,Industrials,Construction & Engineering,Construction,Construction & Engineering - Unspecified,,5732399.44356164,Revenue: 5M - 10M
2610895,250282226,,,,Transportes Barcelo 2010 Sl,tb-grupbarcelo.es,Industrials,Road & Rail,Transportation,Trucking,,7639332,Revenue: 5M - 10M
2640352,,,547029371,,Gençlik Ve Spor Gönüllüleri Derneği,sporgonulluleri.com,Media & Telecommunications,Live & Location-Based Entertainment,Media,Sports,,5230258.32328767,Revenue: 5M - 10M
2657296,,,471226265,,Make Me Up Sam,makemeupsam.com,Consumer,Diversified Consumer Services,Consumer Services,Personal Services,,5774168.86767123,Revenue: 5M - 10M
2681714,,,459788608,,WebSrbija Hosting & Design,websrbija.net,Media & Telecommunications,Network Service Providers,Telecommunication,Wireless Network Operations,,5130374.91780822,Revenue: 5M - 10M
2691682,,,459514531,,Puertas Artieda,puertasartieda.com,Business Services,Security,Facility Management,Security,,5146719.47506849,Revenue: 5M - 10M
2694812,,,425811070,,Fashionable Lifestyle,flstore.co.nr,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,6207299.63506849,Revenue: 5M - 10M
2726422,,,451561973,,Sav.com,agtmu.com,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,6652234.80493151,Revenue: 5M - 10M
